FIPS,Table,Line code,Area Name,state,state code,pop1990,pop1995,pop2000,pop2005,GDP_PC90,GDP_PC95,GDP_PC100,GDP_PC105,,,,,,,,,,,,,,,,,
20137,CA04 ,10,Norton,Kansas,20000,5923,5961,5948,5574,0.017388968,0.019369799,0.024158155,0.027456788,,,,,,,,,,,,,,,,,
20139,CA04 ,10,Osage,Kansas,20000,15253,16290,16758,16765,0.016204275,0.019288759,0.02401876,0.027926405,,,,,,,,,,,,,,,,,
20141,CA04 ,10,Osborne,Kansas,20000,4858,4712,4435,3983,0.020082468,0.020914175,0.022763254,0.027884736,,,,,,,,,,,,,,,,,
20143,CA04 ,10,Ottawa,Kansas,20000,5599,5880,6190,6004,0.01728003,0.019649878,0.024617725,0.02727801,,,,,,,,,,,,,,,,,
20145,CA04 ,10,Pawnee,Kansas,20000,7527,7618,7218,6663,0.0204854,0.021690685,0.025120338,0.030499074,,,,,,,,,,,,,,,,,
20147,CA04 ,10,Phillips,Kansas,20000,6554,6300,5994,5442,0.018735955,0.022760952,0.026964743,0.035690577,,,,,,,,,,,,,,,,,
20149,CA04 ,10,Pottawatomie,Kansas,20000,16131,17084,18277,18795,0.016734724,0.020921176,0.026584993,0.033103408,,,,,,,,,,,,,,,,,
20151,CA04 ,10,Pratt,Kansas,20000,9671,9803,9630,9407,0.018925385,0.022051748,0.027276507,0.03343116,,,,,,,,,,,,,,,,,
20153,CA04 ,10,Rawlins,Kansas,20000,3383,3204,2960,2603,0.019034649,0.020875861,0.024342387,0.032891105,,,,,,,,,,,,,,,,,
20155,CA04 ,10,Reno,Kansas,20000,62400,63458,64688,63261,0.01862738,0.022189025,0.026600278,0.03032688,,,,,,,,,,,,,,,,,
20157,CA04 ,10,Republic,Kansas,20000,6466,6140,5801,5084,0.018791594,0.021821628,0.022275898,0.02733066,,,,,,,,,,,,,,,,,
20159,CA04 ,10,Rice,Kansas,20000,10567,10731,10731,10368,0.018345963,0.018076167,0.023439953,0.025051445,,,,,,,,,,,,,,,,,
20161,CA04 ,10,Riley,Kansas,20000,67212,68664,63077,67348,0.01634167,0.019277703,0.024471557,0.031667264,,,,,,,,,,,,,,,,,
20163,CA04 ,10,Rooks,Kansas,20000,6002,5884,5663,5253,0.016905782,0.019397794,0.024403049,0.029254217,,,,,,,,,,,,,,,,,
20165,CA04 ,10,Rush,Kansas,20000,3834,3690,3534,3306,0.018138896,0.018009158,0.024411883,0.028713318,,,,,,,,,,,,,,,,,
20167,CA04 ,10,Russell,Kansas,20000,7787,7675,7353,6772,0.020727663,0.020124301,0.026126701,0.029764682,,,,,,,,,,,,,,,,,
20169,CA04 ,10,Saline,Kansas,20000,49413,52892,53645,53932,0.022251757,0.024778297,0.03083413,0.03551921,,,,,,,,,,,,,,,,,
20171,CA04 ,10,Scott,Kansas,20000,5273,5169,5096,4634,0.024230936,0.025503384,0.030076733,0.033802271,,,,,,,,,,,,,,,,,
20173,CA04 ,10,Sedgwick,Kansas,20000,404613,428629,453518,464424,0.022320616,0.025961669,0.031589256,0.040524843,,,,,,,,,,,,,,,,,
20175,CA04 ,10,Seward,Kansas,20000,18725,20737,22533,22561,0.018341679,0.021686877,0.024544098,0.029375528,,,,,,,,,,,,,,,,,
20177,CA04 ,10,Shawnee,Kansas,20000,161304,167734,170049,171454,0.021348052,0.024967225,0.0311518,0.036712748,,,,,,,,,,,,,,,,,
20179,CA04 ,10,Sheridan,Kansas,20000,3055,2867,2794,2526,0.019221438,0.022203705,0.026672615,0.038887055,,,,,,,,,,,,,,,,,
20181,CA04 ,10,Sherman,Kansas,20000,6929,6895,6746,6070,0.018871078,0.021910236,0.026548702,0.030989561,,,,,,,,,,,,,,,,,
20183,CA04 ,10,Smith,Kansas,20000,5045,4795,4515,4084,0.017811836,0.021305943,0.024316814,0.02986952,,,,,,,,,,,,,,,,,
20185,CA04 ,10,Stafford,Kansas,20000,5317,5114,4751,4432,0.018909496,0.020895214,0.026294408,0.030156673,,,,,,,,,,,,,,,,,
20187,CA04 ,10,Stanton,Kansas,20000,2334,2394,2402,2206,0.02754098,0.02716183,0.026218146,0.035934807,,,,,,,,,,,,,,,,,
20189,CA04 ,10,Stevens,Kansas,20000,5060,5254,5448,5303,0.021373461,0.025078752,0.028463062,0.034423096,,,,,,,,,,,,,,,,,
20191,CA04 ,10,Sumner,Kansas,20000,25845,25900,25947,24422,0.018624412,0.021074669,0.026081833,0.032330706,,,,,,,,,,,,,,,,,
20193,CA04 ,10,Thomas,Kansas,20000,8283,8465,8176,7559,0.018373124,0.021642041,0.025789146,0.032683997,,,,,,,,,,,,,,,,,
20195,CA04 ,10,Trego,Kansas,20000,3683,3549,3292,3004,0.018926054,0.016525852,0.021515018,0.026411423,,,,,,,,,,,,,,,,,
20197,CA04 ,10,Wabaunsee,Kansas,20000,6581,6779,6873,6798,0.018317571,0.022259839,0.026154594,0.031756894,,,,,,,,,,,,,,,,,
20199,CA04 ,10,Wallace,Kansas,20000,1813,1799,1740,1504,0.018043099,0.020738302,0.02361027,0.0274148,,,,,,,,,,,,,,,,,
20201,CA04 ,10,Washington,Kansas,20000,7042,6809,6472,5984,0.016928283,0.018613958,0.022693301,0.027776653,,,,,,,,,,,,,,,,,
20203,CA04 ,10,Wichita,Kansas,20000,2739,2748,2518,2303,0.037913649,0.035186052,0.032153795,0.038661876,,,,,,,,,,,,,,,,,
20205,CA04 ,10,Wilson,Kansas,20000,10247,10394,10304,9761,0.01541165,0.017934607,0.022542894,0.029344561,,,,,,,,,,,,,,,,,
20207,CA04 ,10,Woodson,Kansas,20000,4122,4015,3763,3476,0.015679664,0.016397266,0.0204343,0.024294525,,,,,,,,,,,,,,,,,
20209,CA04 ,10,Wyandotte,Kansas,20000,161973,157887,157856,153897,0.016012875,0.018574075,0.02195827,0.027617212,,,,,,,,,,,,,,,,,
21001,CA04 ,10,Adair,Kentucky,21000,15387,16564,17285,17584,0.014703188,0.018400299,0.020506245,0.024421134,,,,,,,,,,,,,,,,,
21003,CA04 ,10,Allen,Kentucky,21000,14723,16091,17810,18436,0.013714018,0.019946946,0.022974059,0.026283045,,,,,,,,,,,,,,,,,
21005,CA04 ,10,Anderson,Kentucky,21000,14672,17191,19184,20209,0.019056294,0.024244621,0.027370177,0.03078554,,,,,,,,,,,,,,,,,
21007,CA04 ,10,Ballard,Kentucky,21000,7883,8053,8300,8245,0.01956372,0.024478932,0.029596168,0.035758074,,,,,,,,,,,,,,,,,
21009,CA04 ,10,Barren,Kentucky,21000,34094,35912,38118,39999,0.016381245,0.022557886,0.025235055,0.028463484,,,,,,,,,,,,,,,,,
21011,CA04 ,10,Bath,Kentucky,21000,9718,10188,11128,11565,0.014122079,0.017238641,0.02157233,0.023568376,,,,,,,,,,,,,,,,,
21013,CA04 ,10,Bell,Kentucky,21000,31496,30919,30043,29225,0.013180724,0.016995274,0.018762626,0.02303657,,,,,,,,,,,,,,,,,
21015,CA04 ,10,Boone,Kentucky,21000,58123,70017,87000,105436,0.022073614,0.028324637,0.033670317,0.037124175,,,,,,,,,,,,,,,,,
21017,CA04 ,10,Bourbon,Kentucky,21000,19247,19178,19366,19717,0.019441345,0.025649591,0.032827033,0.034740292,,,,,,,,,,,,,,,,,
21019,CA04 ,10,Boyd,Kentucky,21000,51072,50840,49663,48783,0.021609441,0.026181356,0.027386155,0.032314025,,,,,,,,,,,,,,,,,
21021,CA04 ,10,Boyle,Kentucky,21000,25605,26770,27702,28268,0.018576627,0.023670156,0.027167182,0.030025107,,,,,,,,,,,,,,,,,
21023,CA04 ,10,Bracken,Kentucky,21000,7801,8069,8277,8618,0.015257129,0.019737333,0.024141558,0.027137763,,,,,,,,,,,,,,,,,
21025,CA04 ,10,Breathitt,Kentucky,21000,15675,15699,16061,15740,0.012892483,0.016729192,0.018133444,0.022744948,,,,,,,,,,,,,,,,,
21027,CA04 ,10,Breckinridge,Kentucky,21000,16309,16922,18678,19058,0.014499804,0.019342295,0.022183461,0.025599859,,,,,,,,,,,,,,,,,
21029,CA04 ,10,Bullitt,Kentucky,21000,47880,55504,61634,71098,0.016389393,0.02282277,0.027067573,0.029580453,,,,,,,,,,,,,,,,,
21031,CA04 ,10,Butler,Kentucky,21000,11257,12135,13038,13264,0.013246065,0.017455242,0.020814903,0.023538166,,,,,,,,,,,,,,,,,
21033,CA04 ,10,Caldwell,Kentucky,21000,13217,13140,13039,12775,0.016329744,0.022330689,0.024576257,0.030306073,,,,,,,,,,,,,,,,,
21035,CA04 ,10,Calloway,Kentucky,21000,30806,32723,34174,35448,0.017744296,0.024231809,0.027061027,0.029949989,,,,,,,,,,,,,,,,,
21037,CA04 ,10,Campbell,Kentucky,21000,84077,87742,88656,86963,0.019866702,0.025515121,0.030065707,0.037545591,,,,,,,,,,,,,,,,,
21039,CA04 ,10,Carlisle,Kentucky,21000,5218,5335,5342,5252,0.018531297,0.023295735,0.025583714,0.030263206,,,,,,,,,,,,,,,,,
21041,CA04 ,10,Carroll,Kentucky,21000,9311,9809,10161,10415,0.017639635,0.022007904,0.024779676,0.029929869,,,,,,,,,,,,,,,,,
21043,CA04 ,10,Carter,Kentucky,21000,24389,25837,26876,27324,0.013385443,0.016337905,0.018957395,0.022917949,,,,,,,,,,,,,,,,,
21045,CA04 ,10,Casey,Kentucky,21000,14193,14678,15481,16061,0.012889412,0.017010316,0.019720099,0.022611791,,,,,,,,,,,,,,,,,
21047,CA04 ,10,Christian,Kentucky,21000,68823,72420,72415,78081,0.014977452,0.020274975,0.023851432,0.030060729,,,,,,,,,,,,,,,,,
21049,CA04 ,10,Clark,Kentucky,21000,29570,31014,33220,34626,0.019418592,0.02388581,0.029362397,0.034022047,,,,,,,,,,,,,,,,,
21051,CA04 ,10,Clay,Kentucky,21000,21725,23595,24503,23933,0.011345148,0.014577983,0.015919319,0.019564448,,,,,,,,,,,,,,,,,
21053,CA04 ,10,Clinton,Kentucky,21000,9162,9354,9631,9451,0.011440943,0.015397286,0.019643339,0.025726117,,,,,,,,,,,,,,,,,
21055,CA04 ,10,Crittenden,Kentucky,21000,9187,9255,9404,9019,0.014935379,0.019734389,0.021956216,0.027135372,,,,,,,,,,,,,,,,,
21057,CA04 ,10,Cumberland,Kentucky,21000,6778,7050,7163,6950,0.01223027,0.015268577,0.019210129,0.022505675,,,,,,,,,,,,,,,,,
21059,CA04 ,10,Daviess,Kentucky,21000,87264,90458,91606,92427,0.019502127,0.024807959,0.027892587,0.03347553,,,,,,,,,,,,,,,,,
21061,CA04 ,10,Edmonson,Kentucky,21000,10348,10818,11654,11918,0.011778888,0.016166834,0.017943634,0.022701152,,,,,,,,,,,,,,,,,
21063,CA04 ,10,Elliott,Kentucky,21000,6449,6629,6772,6891,0.010217812,0.013026361,0.015536227,0.018837654,,,,,,,,,,,,,,,,,
21065,CA04 ,10,Estill,Kentucky,21000,14674,15338,15309,14866,0.012541277,0.016181084,0.019461883,0.022233812,,,,,,,,,,,,,,,,,
21067,CA04 ,10,Fayette,Kentucky,21000,226641,245579,261168,271539,0.025661705,0.03171866,0.035264134,0.042084707,,,,,,,,,,,,,,,,,
21069,CA04 ,10,Fleming,Kentucky,21000,12285,12996,13856,14484,0.014425725,0.018150596,0.02112217,0.023013639,,,,,,,,,,,,,,,,,
21071,CA04 ,10,Floyd,Kentucky,21000,43529,43558,42379,42003,0.014266212,0.018300469,0.020159976,0.025556026,,,,,,,,,,,,,,,,,
21073,CA04 ,10,Franklin,Kentucky,21000,44225,46214,47853,48380,0.021421186,0.027448206,0.031113288,0.03601221,,,,,,,,,,,,,,,,,
21075,CA04 ,10,Fulton,Kentucky,21000,8259,7611,7697,7093,0.016937485,0.024337855,0.024464922,0.030557329,,,,,,,,,,,,,,,,,
21077,CA04 ,10,Gallatin,Kentucky,21000,5437,6383,7884,8043,0.01469098,0.01954086,0.023116142,0.027023342,,,,,,,,,,,,,,,,,
21079,CA04 ,10,Garrard,Kentucky,21000,11611,13061,14867,16384,0.016818766,0.020094459,0.022962007,0.025537938,,,,,,,,,,,,,,,,,
21081,CA04 ,10,Grant,Kentucky,21000,15931,19187,22547,24426,0.016134169,0.020423459,0.023954255,0.02717535,,,,,,,,,,,,,,,,,
21083,CA04 ,10,Graves,Kentucky,21000,33677,35387,37084,37228,0.017288877,0.023081411,0.024088634,0.027226979,,,,,,,,,,,,,,,,,
21085,CA04 ,10,Grayson,Kentucky,21000,21111,22726,24116,25086,0.014024737,0.017964099,0.021036457,0.023974058,,,,,,,,,,,,,,,,,
21087,CA04 ,10,Green,Kentucky,21000,10386,10902,11549,11473,0.014111513,0.01807239,0.019553205,0.022626556,,,,,,,,,,,,,,,,,
21089,CA04 ,10,Greenup,Kentucky,21000,36804,37203,36832,36960,0.018012934,0.022078068,0.02398475,0.030428538,,,,,,,,,,,,,,,,,
21091,CA04 ,10,Hancock,Kentucky,21000,7851,8167,8421,8538,0.02115836,0.024067364,0.023248401,0.027002544,,,,,,,,,,,,,,,,,
21093,CA04 ,10,Hardin,Kentucky,21000,89502,91520,94290,96719,0.018284789,0.023421312,0.027662309,0.034866309,,,,,,,,,,,,,,,,,
21095,CA04 ,10,Harlan,Kentucky,21000,36514,35658,33000,31064,0.013375211,0.016307721,0.018071634,0.023179143,,,,,,,,,,,,,,,,,
21097,CA04 ,10,Harrison,Kentucky,21000,16268,16953,18024,18204,0.017297866,0.021454756,0.024921715,0.028426457,,,,,,,,,,,,,,,,,
21099,CA04 ,10,Hart,Kentucky,21000,14919,16295,17532,18101,0.013886486,0.017354066,0.019227845,0.021289685,,,,,,,,,,,,,,,,,
21101,CA04 ,10,Henderson,Kentucky,21000,43112,44484,44815,45107,0.01945186,0.024765073,0.027143242,0.033186596,,,,,,,,,,,,,,,,,
21103,CA04 ,10,Henry,Kentucky,21000,12851,14189,15096,15578,0.017794518,0.022278374,0.026402553,0.03033634,,,,,,,,,,,,,,,,,
21105,CA04 ,10,Hickman,Kentucky,21000,5574,5368,5248,5021,0.016367736,0.022346845,0.034160171,0.051648874,,,,,,,,,,,,,,,,,
21107,CA04 ,10,Hopkins,Kentucky,21000,46110,46803,46458,46213,0.019526762,0.022852456,0.02471341,0.030398712,,,,,,,,,,,,,,,,,
21109,CA04 ,10,Jackson,Kentucky,21000,11997,12915,13511,13502,0.010702571,0.014306098,0.016483283,0.018490198,,,,,,,,,,,,,,,,,
21111,CA04 ,10,Jefferson,Kentucky,21000,666048,682143,694004,699913,0.024633822,0.031341293,0.03565759,0.044114499,,,,,,,,,,,,,,,,,
21113,CA04 ,10,Jessamine,Kentucky,21000,30721,34947,39207,43170,0.018304385,0.023454546,0.029246638,0.031802856,,,,,,,,,,,,,,,,,
21115,CA04 ,10,Johnson,Kentucky,21000,23284,23881,23341,23749,0.014233965,0.019029946,0.020813654,0.025093875,,,,,,,,,,,,,,,,,
21117,CA04 ,10,Kenton,Kentucky,21000,142238,147206,151688,153374,0.021541689,0.027617147,0.033044199,0.041642387,,,,,,,,,,,,,,,,,
21119,CA04 ,10,Knott,Kentucky,21000,17921,18207,17613,17435,0.012353244,0.015848871,0.018109994,0.023316626,,,,,,,,,,,,,,,,,
21121,CA04 ,10,Knox,Kentucky,21000,29666,31041,31846,32059,0.012144373,0.015487051,0.018452239,0.023855679,,,,,,,,,,,,,,,,,
21123,CA04 ,10,Larue,Kentucky,21000,11747,12669,13400,13488,0.018698366,0.022218569,0.026755918,0.032322742,,,,,,,,,,,,,,,,,
21125,CA04 ,10,Laurel,Kentucky,21000,43556,47982,52923,56025,0.015498082,0.019859541,0.022558133,0.025710305,,,,,,,,,,,,,,,,,
21127,CA04 ,10,Lawrence,Kentucky,21000,14004,15125,15587,16130,0.012936037,0.015943242,0.017346906,0.021853791,,,,,,,,,,,,,,,,,
21129,CA04 ,10,Lee,Kentucky,21000,7426,7850,7919,7521,0.011680362,0.015091199,0.017276992,0.021964052,,,,,,,,,,,,,,,,,
21131,CA04 ,10,Leslie,Kentucky,21000,13590,12969,12370,11871,0.011992139,0.017903842,0.018674604,0.02349577,,,,,,,,,,,,,,,,,
21133,CA04 ,10,Letcher,Kentucky,21000,26978,26405,25217,24185,0.013819719,0.016804829,0.019461331,0.025626458,,,,,,,,,,,,,,,,,
21135,CA04 ,10,Lewis,Kentucky,21000,13007,13603,14124,13764,0.011536935,0.015230725,0.01616424,0.019211616,,,,,,,,,,,,,,,,,
21137,CA04 ,10,Lincoln,Kentucky,21000,20214,21737,23467,24915,0.014170025,0.017962978,0.020254031,0.022986228,,,,,,,,,,,,,,,,,
21139,CA04 ,10,Livingston,Kentucky,21000,9064,9478,9814,9692,0.017751407,0.022230267,0.02440748,0.031130392,,,,,,,,,,,,,,,,,
21141,CA04 ,10,Logan,Kentucky,21000,24459,25725,26603,26850,0.016002081,0.021662828,0.023792268,0.028732849,,,,,,,,,,,,,,,,,
21143,CA04 ,10,Lyon,Kentucky,21000,6641,7679,8108,8212,0.014118234,0.018587059,0.021186966,0.026606912,,,,,,,,,,,,,,,,,
21145,CA04 ,10,McCracken,Kentucky,21000,63063,65231,65440,64400,0.021899568,0.028187362,0.031426522,0.038484501,,,,,,,,,,,,,,,,,
21147,CA04 ,10,McCreary,Kentucky,21000,15639,16723,17066,17170,0.009707278,0.013970461,0.015454706,0.019693033,,,,,,,,,,,,,,,,,
21149,CA04 ,10,McLean,Kentucky,21000,9601,9609,9977,9788,0.016069778,0.020814502,0.030462447,0.032966153,,,,,,,,,,,,,,,,,
21151,CA04 ,10,Madison,Kentucky,21000,57728,63906,71310,78651,0.016459365,0.020387754,0.022818138,0.026731636,,,,,,,,,,,,,,,,,
21153,CA04 ,10,Magoffin,Kentucky,21000,13100,13314,13317,13183,0.010886351,0.015475027,0.017797759,0.02209912,,,,,,,,,,,,,,,,,
21155,CA04 ,10,Marion,Kentucky,21000,16510,17283,18207,18740,0.01533507,0.01905459,0.022611087,0.027690624,,,,,,,,,,,,,,,,,
21157,CA04 ,10,Marshall,Kentucky,21000,27264,29114,30121,30705,0.019112395,0.025016721,0.027757607,0.031722593,,,,,,,,,,,,,,,,,
21159,CA04 ,10,Martin,Kentucky,21000,12545,13131,12560,11883,0.014663768,0.017268427,0.017994709,0.024234514,,,,,,,,,,,,,,,,,
21161,CA04 ,10,Mason,Kentucky,21000,16669,17060,16785,16884,0.017579101,0.021507625,0.024832462,0.030445502,,,,,,,,,,,,,,,,,
21163,CA04 ,10,Meade,Kentucky,21000,24217,25234,26524,27866,0.017303017,0.020968879,0.024212219,0.029118383,,,,,,,,,,,,,,,,,
21165,CA04 ,10,Menifee,Kentucky,21000,5126,5657,6595,6743,0.011619116,0.014090889,0.01653923,0.019505088,,,,,,,,,,,,,,,,,
21167,CA04 ,10,Mercer,Kentucky,21000,19166,20060,20826,21517,0.018045869,0.022605563,0.026017966,0.028470503,,,,,,,,,,,,,,,,,
21169,CA04 ,10,Metcalfe,Kentucky,21000,8973,9556,10020,10082,0.013401017,0.017402075,0.01955049,0.023243423,,,,,,,,,,,,,,,,,
21171,CA04 ,10,Monroe,Kentucky,21000,11426,11855,11738,11716,0.014785647,0.019520512,0.020654277,0.024048377,,,,,,,,,,,,,,,,,
21173,CA04 ,10,Montgomery,Kentucky,21000,19582,20698,22663,24215,0.016180607,0.019812633,0.023581384,0.027258025,,,,,,,,,,,,,,,,,
21175,CA04 ,10,Morgan,Kentucky,21000,11697,13496,13967,14192,0.011166705,0.01336332,0.015892445,0.019702391,,,,,,,,,,,,,,,,,
21177,CA04 ,10,Muhlenberg,Kentucky,21000,31274,31560,31796,31403,0.016053405,0.019943433,0.022872359,0.025844706,,,,,,,,,,,,,,,,,
21179,CA04 ,10,Nelson,Kentucky,21000,29771,33373,37677,40825,0.01822133,0.024233629,0.028171474,0.032045953,,,,,,,,,,,,,,,,,
21181,CA04 ,10,Nicholas,Kentucky,21000,6719,6845,6784,6957,0.0150587,0.019137926,0.024188683,0.02709551,,,,,,,,,,,,,,,,,
21183,CA04 ,10,Ohio,Kentucky,21000,21103,21836,22916,23389,0.014468267,0.018490256,0.021414805,0.026309095,,,,,,,,,,,,,,,,,
21185,CA04 ,10,Oldham,Kentucky,21000,33555,40611,46979,52737,0.027346583,0.03286965,0.036652016,0.043682591,,,,,,,,,,,,,,,,,
21187,CA04 ,10,Owen,Kentucky,21000,9079,9638,10574,11168,0.014825678,0.019024121,0.021695646,0.022822028,,,,,,,,,,,,,,,,,
21189,CA04 ,10,Owsley,Kentucky,21000,5020,5099,4863,4715,0.01017751,0.014920227,0.018819903,0.022758079,,,,,,,,,,,,,,,,,
21191,CA04 ,10,Pendleton,Kentucky,21000,12106,13452,14488,14922,0.015120908,0.019865184,0.023568544,0.025467861,,,,,,,,,,,,,,,,,
21193,CA04 ,10,Perry,Kentucky,21000,30310,30648,29289,29100,0.015387038,0.018477039,0.021533979,0.028699074,,,,,,,,,,,,,,,,,
21195,CA04 ,10,Pike,Kentucky,21000,72419,72346,68489,65707,0.016575659,0.020019184,0.022259274,0.02866111,,,,,,,,,,,,,,,,,
21197,CA04 ,10,Powell,Kentucky,21000,11645,12094,13280,13626,0.01249646,0.017628893,0.019647919,0.023297007,,,,,,,,,,,,,,,,,
21199,CA04 ,10,Pulaski,Kentucky,21000,49627,53715,56337,58918,0.015726813,0.019845695,0.023371729,0.028371803,,,,,,,,,,,,,,,,,
21201,CA04 ,10,Robertson,Kentucky,21000,2114,2216,2264,2220,0.013273959,0.017311464,0.020636803,0.022652312,,,,,,,,,,,,,,,,,
21203,CA04 ,10,Rockcastle,Kentucky,21000,14834,15664,16636,16557,0.01238397,0.016283637,0.017798823,0.021842713,,,,,,,,,,,,,,,,,
21205,CA04 ,10,Rowan,Kentucky,21000,20418,21370,22069,22146,0.012599104,0.016653078,0.019506932,0.02490247,,,,,,,,,,,,,,,,,
21207,CA04 ,10,Russell,Kentucky,21000,14755,16003,16328,16874,0.015090599,0.018339159,0.020194663,0.024532475,,,,,,,,,,,,,,,,,
21209,CA04 ,10,Scott,Kentucky,21000,23943,27634,33413,39293,0.021421121,0.027043042,0.033212524,0.034610812,,,,,,,,,,,,,,,,,
21211,CA04 ,10,Shelby,Kentucky,21000,25018,28648,33545,37879,0.021582574,0.027014694,0.032394996,0.034463141,,,,,,,,,,,,,,,,,
21213,CA04 ,10,Simpson,Kentucky,21000,15140,15863,16413,16886,0.016890339,0.022065088,0.02555655,0.031808471,,,,,,,,,,,,,,,,,
21215,CA04 ,10,Spencer,Kentucky,21000,6857,8429,11994,15263,0.017510088,0.021485034,0.02498901,0.027005079,,,,,,,,,,,,,,,,,
21217,CA04 ,10,Taylor,Kentucky,21000,21177,22614,22917,23601,0.016443509,0.020864132,0.021764206,0.027116407,,,,,,,,,,,,,,,,,
21219,CA04 ,10,Todd,Kentucky,21000,10943,11477,11943,11854,0.015380867,0.020841612,0.023354152,0.027277264,,,,,,,,,,,,,,,,,
21221,CA04 ,10,Trigg,Kentucky,21000,10352,11355,12633,13107,0.016475856,0.021648914,0.026404158,0.036411763,,,,,,,,,,,,,,,,,
21223,CA04 ,10,Trimble,Kentucky,21000,6103,7009,8175,8807,0.010141456,0.01489456,0.017930489,0.021956092,,,,,,,,,,,,,,,,,
21225,CA04 ,10,Union,Kentucky,21000,16526,16045,15601,15348,0.02037734,0.023374187,0.024976903,0.033631039,,,,,,,,,,,,,,,,,
21227,CA04 ,10,Warren,Kentucky,21000,77942,86301,92811,99442,0.018949488,0.025163901,0.027689126,0.033693569,,,,,,,,,,,,,,,,,
21229,CA04 ,10,Washington,Kentucky,21000,10453,10573,10915,11262,0.015805013,0.020275666,0.023333222,0.026790602,,,,,,,,,,,,,,,,,
21231,CA04 ,10,Wayne,Kentucky,21000,17495,18646,19985,20435,0.011894635,0.015533233,0.017965014,0.023069091,,,,,,,,,,,,,,,,,
21233,CA04 ,10,Webster,Kentucky,21000,13940,13858,14112,13970,0.018504496,0.022161672,0.02786266,0.036241472,,,,,,,,,,,,,,,,,
21235,CA04 ,10,Whitley,Kentucky,21000,33323,34872,35971,37701,0.013886389,0.0183294,0.020651343,0.024710653,,,,,,,,,,,,,,,,,
21237,CA04 ,10,Wolfe,Kentucky,21000,6451,6909,7095,7029,0.011283924,0.015474987,0.017446027,0.021029141,,,,,,,,,,,,,,,,,
21239,CA04 ,10,Woodford,Kentucky,21000,20039,21744,23272,23938,0.026831155,0.032748232,0.040659229,0.047063403,,,,,,,,,,,,,,,,,
22001,CA04 ,10,Acadia,Louisiana,22000,55741,57473,58819,58768,0.015833204,0.018413446,0.023613679,0.037780974,,,,,,,,,,,,,,,,,
22003,CA04 ,10,Allen,Louisiana,22000,21232,24246,25410,24872,0.013596153,0.016147332,0.019766384,0.029145756,,,,,,,,,,,,,,,,,
22005,CA04 ,10,Ascension,Louisiana,22000,58408,66138,77278,89118,0.020569598,0.024193,0.030364119,0.049338087,,,,,,,,,,,,,,,,,
22007,CA04 ,10,Assumption,Louisiana,22000,22704,22873,23379,22836,0.01618348,0.018983401,0.024446338,0.042675493,,,,,,,,,,,,,,,,,
22009,CA04 ,10,Avoyelles,Louisiana,22000,39121,40387,41476,41322,0.014237879,0.017611022,0.021018151,0.035409953,,,,,,,,,,,,,,,,,
22011,CA04 ,10,Beauregard,Louisiana,22000,30061,31765,33027,34236,0.018236464,0.020115418,0.024030944,0.033551605,,,,,,,,,,,,,,,,,
22013,CA04 ,10,Bienville,Louisiana,22000,16212,16001,15728,14985,0.015690058,0.01905136,0.022472516,0.036872333,,,,,,,,,,,,,,,,,
22015,CA04 ,10,Bossier,Louisiana,22000,85957,92640,98807,105257,0.020354427,0.023362409,0.028844517,0.046441512,,,,,,,,,,,,,,,,,
22017,CA04 ,10,Caddo,Louisiana,22000,247804,251959,251802,250188,0.023023173,0.025477397,0.032065211,0.053275435,,,,,,,,,,,,,,,,,
22019,CA04 ,10,Calcasieu,Louisiana,22000,168285,177308,183518,184401,0.021055607,0.023616099,0.028724809,0.039273445,,,,,,,,,,,,,,,,,
22021,CA04 ,10,Caldwell,Louisiana,22000,9790,10237,10579,10387,0.015884583,0.018389829,0.021841183,0.035468076,,,,,,,,,,,,,,,,,
22023,CA04 ,10,Cameron,Louisiana,22000,9239,9299,9950,9560,0.017688379,0.017650154,0.022870656,0.006604705,,,,,,,,,,,,,,,,,
22025,CA04 ,10,Catahoula,Louisiana,22000,11020,11108,10903,10258,0.014854709,0.018053496,0.021368253,0.03616574,,,,,,,,,,,,,,,,,
22027,CA04 ,10,Claiborne,Louisiana,22000,17354,17260,16779,16300,0.015590092,0.018479957,0.022518869,0.039049871,,,,,,,,,,,,,,,,,
22029,CA04 ,10,Concordia,Louisiana,22000,20787,20852,20212,18927,0.015835135,0.017886116,0.020476891,0.039310724,,,,,,,,,,,,,,,,,
22031,CA04 ,10,De Soto,Louisiana,22000,25594,24994,25513,25946,0.016520961,0.019556898,0.024824824,0.040086007,,,,,,,,,,,,,,,,,
22033,CA04 ,10,East Baton Rouge,Louisiana,22000,381197,406207,412890,411584,0.024522611,0.026863659,0.033947647,0.05529918,,,,,,,,,,,,,,,,,
22035,CA04 ,10,East Carroll,Louisiana,22000,9663,9811,9403,8457,0.013165716,0.01617483,0.018138391,0.033045,,,,,,,,,,,,,,,,,
22037,CA04 ,10,East Feliciana,Louisiana,22000,19186,20555,21365,20535,0.017053003,0.020554116,0.024910922,0.042334632,,,,,,,,,,,,,,,,,
22039,CA04 ,10,Evangeline,Louisiana,22000,33287,34539,35399,35198,0.01446836,0.016989413,0.020207122,0.03135257,,,,,,,,,,,,,,,,,
22041,CA04 ,10,Franklin,Louisiana,22000,22346,21785,21246,20155,0.014260868,0.017856618,0.020981477,0.034852222,,,,,,,,,,,,,,,,,
